filename,label
C:\Users\ayush\Desktop\ISL\Indian\A\20.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\2\247.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\O\492.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\1\467.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\E\224.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\6\169.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\E\935.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\6\789.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\S\753.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\5\950.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\B\429.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\5\1021.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\E\863.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\Q\1095.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\A\1114.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\I\62.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\B\747.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\W\409.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\W\307.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\F\295.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\D\72.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\X\108.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\M\1080.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\F\313.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\C\224.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\J\1085.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\U\908.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\9\821.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\U\691.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\D\418.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\O\1036.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\9\108.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\8\177.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\H\1029.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\V\197.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\S\810.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\B\483.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\T\345.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\5\1175.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\U\693.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\T\471.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\S\442.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\U\1156.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\D\495.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\Z\712.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\O\457.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\4\523.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\C\043.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\F\1146.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\X\588.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\E\148.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\H\483.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\5\135.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\V\649.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\V\1135.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\3\1163.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\4\376.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\C\022.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\Q\1164.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\Z\140.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\D\496.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\P\632.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\G\77.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\G\1051.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\F\722.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\5\875.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\S\354.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\M\830.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\J\491.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\W\239.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\E\326.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\A\335.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\1\1125.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\B\504.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\I\1149.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\Z\788.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\F\1140.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\2\757.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\9\114.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\7\887.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\X\518.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\J\87.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\2\405.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\K\208.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\M\1007.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\E\397.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\E\278.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\W\107.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\H\543.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\H\393.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\T\791.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\4\817.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\B\242.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\V\52.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\Q\139.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\S\271.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\G\280.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\7\42.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\X\1004.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\8\1039.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\W\701.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\Y\755.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\6\1022.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\9\660.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\H\1048.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\S\726.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\J\1196.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\R\495.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\X\663.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\9\933.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\H\855.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\G\240.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\V\896.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\S\195.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\8\170.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\U\16.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\U\560.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\O\536.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\T\136.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\U\250.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\9\769.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\6\522.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\Q\54.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\C\671.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\1\727.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\Q\697.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\Z\468.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\8\279.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\B\501.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\O\190.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\Z\402.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\C\18.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\W\203.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\J\514.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\M\1008.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\2\566.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\S\781.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\R\547.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\2\995.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\Q\1008.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\N\500.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\7\398.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\8\509.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\9\462.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\B\36.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\Q\846.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\Y\1166.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\F\996.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\J\170.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\7\150.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\O\677.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\E\770.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\5\188.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\E\937.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\Q\1147.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\Q\646.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\7\1154.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\Q\817.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\7\1023.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\6\838.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\K\398.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\L\963.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\J\1106.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\D\1084.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\S\71.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\4\194.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\M\297.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\3\994.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\3\646.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\6\1149.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\H\704.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\O\65.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\G\1084.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\U\1052.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\V\1019.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\4\743.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\Y\622.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\A\739.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\G\1141.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\1\1062.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\J\259.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\B\700.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\S\297.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\1\1108.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\J\844.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\B\997.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\A\366.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\B\535.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\I\069.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\K\244.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\Q\1183.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\Z\1102.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\X\858.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\G\363.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\R\627.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\T\606.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\Q\693.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\U\665.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\P\65.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\P\874.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\1\816.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\4\538.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\7\904.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\B\25.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\O\263.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\I\752.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\J\150.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\8\117.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\I\389.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\2\953.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\J\659.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\T\744.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\W\960.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\N\737.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\A\481.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\D\655.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\W\186.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\8\697.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\1\671.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\9\574.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\N\958.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\T\486.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\O\449.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\O\1072.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\H\166.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\W\799.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\Z\987.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\R\433.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\D\231.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\7\1077.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\6\1184.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\Y\40.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\M\602.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\K\1154.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\9\282.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\V\1066.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\8\147.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\6\272.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\X\805.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\N\385.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\L\387.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\U\414.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\N\729.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\7\715.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\U\770.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\8\434.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\E\1170.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\L\1102.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\F\975.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\S\461.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\D\1095.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\2\99.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\D\382.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\2\482.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\B\300.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\N\55.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\6\769.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\H\1150.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\G\1064.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\X\535.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\9\905.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\9\665.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\1\169.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\1\749.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\3\430.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\H\421.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\U\822.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\U\1118.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\C\406.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\D\17.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\R\162.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\O\519.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\8\260.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\R\885.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\A\992.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\O\1194.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\6\296.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\F\826.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\W\144.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\5\123.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\9\1086.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\J\1022.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\H\678.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\J\696.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\S\86.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\A\533.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\O\262.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\8\431.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\3\631.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\X\211.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\L\96.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\K\201.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\Z\939.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\5\838.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\9\37.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\9\724.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\K\417.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\7\616.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\2\181.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\9\66.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\B\1158.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\E\811.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\O\401.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\I\1095.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\4\908.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\S\348.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\G\900.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\Y\932.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\1\273.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\A\848.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\C\133.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\O\159.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\N\1081.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\G\257.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\1\143.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\D\484.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\N\1162.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\9\1114.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\3\688.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\W\886.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\C\705.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\4\176.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\D\1016.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\7\991.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\B\1057.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\8\178.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\S\131.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\A\479.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\Y\24.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\O\68.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\S\45.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\D\447.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\Z\111.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\L\707.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\1\102.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\G\373.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\C\1082.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\4\856.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\J\999.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\V\110.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\6\424.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\L\1125.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\W\759.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\O\167 copy.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\H\773.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\L\415.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\Y\678.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\N\632.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\G\1061.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\Y\522.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\O\191 copy.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\5\430.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\M\806.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\1\568.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\9\256.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\X\399.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\Z\933.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\O\264.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\Q\893.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\Q\563.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\M\692.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\M\562.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\2\273.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\9\866.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\W\81.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\5\216.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\A\806.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\Y\279.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\Q\1134.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\6\953.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\N\777.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\G\433.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\T\522.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\5\747.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\V\339.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\O\766.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\5\735.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\5\1160.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\N\305.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\M\12.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\5\1016.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\1\765.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\E\371.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\F\726.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\5\465.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\4\480.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\T\1034.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\L\651.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\S\194.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\Q\135.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\W\666.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\P\239.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\N\932.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\Y\938.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\V\641.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\4\195.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\P\278.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\G\610.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\9\324.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\U\1117.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\7\351.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\O\229 copy.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\9\470.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\K\256.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\Z\368.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\L\783.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\2\782.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\U\99.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\W\961.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\6\553.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\4\1114.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\D\708.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\Z\644.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\D\666.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\8\516.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\X\539.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\T\374.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\Z\994.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\1\525.jpg,1
